ASIN,title,rating,review_count,price,product_type
B00ZNTPO7M,Conwork 2-Pack 3.5mm 4-Pin Universal Male to Male Auxiliary Extension Audio Stereo Cable Cord for Headphones -Black (3 Feet),4.3,166,8.99,headphone
B078CJZ47B,"Gaming Headset Compatible with Laptop, PC, PS4, Xbox One Controller, SourceTon Noise Isolating Over Ear Headphone with Microphone and Volume Control, Soft Memory Earmuffs – Black + Red",3.8,201,13.99,headphone
B08FQQJSRP,"Earbuds Case Compatible for iPhone/iPad/iPods EarPods, Earphones Cord Organizer Cover Headset Manager Headphone Holder Wrap Winder Mini Storage Carrying Cable Management (Pink)",4.0,1,10.99,headphone
B08LGFTSFL,"Earbuds Earphones Wired Stereo Sound Headphones for iPhone with Microphone and Volume Control,Active Noise Cancellation Compatible with iPhone 7/7plus 8/8plus X/Xs/XR/Xs max/11/12/pro/se iPad/iPod",3.8,52,10.99,headphone
B084VP13PN,"5.0 TWS Wireless Headphones with Charging Case, KG Bluetooth Earphones in-Ear Built in Mic Earbuds Wireless Portable Built-in Mic, Easy-Pair, Voice Control Sports Earphone Gaming Earbuds- Black",3.4,36,24.9,headphone
B07P61G2JQ,"Hunterspider PRO V-6 Gaming Headset Stereo Gaming Headset for PS4, PC, Xbox One Controller, Noise Cancelling Over Ear Headphones LED Light, Bass Surround, Soft Memory Earmuffs for Laptop Nintendo",5.0,5,22.99,headphone
B088NXD2F4,"USB Type C Fast Charger Charging Power Supply Cable Cord Line for Sony WH-H910N (Sony WH-H900N h.Ear on 3), Sony WH-1000XM3 WH-XB900N WH-CH510,AKG Y400, Y600NC, Bose NCH700 Wireless Headphone",4.4,11,8.99,headphone
B009703PZG,VOX AMPHONESBASS Active Amplifier Headphones,4.1,266,108.0,headphone
B07ZNDN5PF,S.M.S.L SP200 THX AAA-888 Balanced Headphone Ampliﬁer with XLR RCA Input,4.6,172,265.99,headphone
B008JGWY2Y,"Sennheiser Cable Adapter Female 1/4"" 6.3mm to Male 1/8"" 3.5mm Plug",4.7,587,17.29,headphone
B00N6IKHF6,"2 Pack BP-HP550-11 Replacement Battery for Sony BP-HP550-11 Headphone Battery (700mAh, 2.4V, Ni-MH)",4.2,252,10.89,headphone
B010K763IU,Gabba Goods Premium Kid's/Children's Safe Sound LED Light Up in The Dark Cat Over The Ear Comfort Padded Stereo Headphones with AUX Cable | Earphones - 85 Decibels,3.7,23,15.0,headphone
B08S6LSG68,"Lighting Connector Earbuds Earphone Wired Headphones Headset with Mic and Volume Control,Compatible with Apple iPhone 11 Pro Max/Xs Max/XR/X/7/8 Plus Plug and Play GPS System Antennas…",4.4,146,14.99,headphone
B07923J276,"Earphone Compatible with Sony Xperia XA1 Ultra, Amazon Fire HD 10, HD 8, Xperia XZ Premium/Xperia X Compact/Xperia XA1,Xperia XZs/ L1 Earbuds Mic in-Ear Stereo Headset",4.1,250,5.98,headphone
B075VZCZPS,"Replacement Ear Pads and Headband Cushion pad Compatible with Bose Around-Ear 2 (AE2), AE2 Wireless (AE2w) and SoundTrue Around-Ear (AE) Headphones - Not Compatible with SoundLink/SoundTrue AE2",4.4,157,29.99,headphone
B07TVB69QV,"Wireless Headphones, Yamipho Bluetooth 5.0 IPX7 Waterproof 10 Hours Play Time Bluetooth Headphones, Wireless Neckband Magnetic Connection in-Ear Headsets, Sports Earphones for Running Built-in Mic",4.3,28,15.99,headphone
B07TW2JQNN,FX-Audio DAC-X6 Mini HiFi 2.0 Digital Audio Decoder DAC Input USB/Coaxial/Optical Output RCA/Headphone Amp 24Bit/96KHz DC12V (Black),4.3,364,64.99,headphone
B0828KZV2W,"Wireless Bluetooth Headphones, aelec Sport Wireless Earbuds, Over-Ear Noise Cancelling Sport Headset with Mic for Running，Workout （Black",3.0,21,12.98,headphone
B08LL1TJZ6,"(Apple MFi Certified) Headphone Adapter for iPhone Charger,2 in 1 Lighting to 3.5mm Jack Dongle Adapter Charger Accessories Cables & Audio Connector Compatible for iPhone11/Xs/XR/X /8/7& All iOS",3.7,54,8.59,headphone
B08MFG15TF,"Bluetooth Headphones, Wireless Headset Over Ear Graffiti Headphones,Protein Earpads, Foldable Wireless and Wired Stereo Headset, Built-in Microphone Supports Micro SD/TF, for Samsung/Students(Black)",4.8,7,32.99,headphone
B01M2VMAUI,"Decibullz - Custom Molded Contour ES in-Ear Headphones, Easily and Quickly Shaped to Your Ears (Black)",3.7,142,59.99,headphone
B0816FSQMZ,"Wireless Earbuds, HolyHigh Bluetooth Earbuds 5.0 ET1 Wireless Headphones IPX7 Waterproof Sport Earbuds with Earhooks Stereo Sound Earphones in Ear for Running Workout Gym(Black)",3.8,1370,29.99,headphone
B00E964RQO,Belkin Headphone Splitter with Y-Shape Design and Double Auxiliary Jacks,4.3,8346,8.59,headphone
B00NGX46NK,Master & Dynamic MP1000B Headphone Stand - Black,4.3,41,59.78,headphone
B0827MDPKS,"Mr Rex 5ft 3.5mm to 2.5mm Audio Cable for Bose 700 QuietComfort QC35ii QC35 QC25 Noise Cancelling Headphones, SoundLink SoundTrue Over-Ear Headsets, Replacement Stereo Jack Cord Aux Wire",4.6,210,5.69,headphone
B002HWJT1A,"Audio-Technica ATH-ANC7B QuietPoint Active Noise-Cancelling Closed-Back Headphones, Wired",3.7,2683,97.0,headphone
B08MVWJLN6,Headset 3.5mm Female to 2 Male Y Splitter Cable for PC 3.5mm Jack Headphones Adapter Convertors Simultaneously with Headphone Audio/Microphone Transform for Computer (2 Female to 1 Male Red),5.0,2,5.59,headphone
B08291L81T,3X Pair for Bose Replacement Noise Isolation Silicone Earbuds Earplug Tips Cushion Cover Earpad Fit Bose QC20 QuiteControl 20 QC30 SIE2 IE3 SoundSport Wireless Headset Headphone (Mixed L/M/S),4.2,53,8.99,headphone
B07G96L41J,AKG Y100 Wireless Bluetooth Earbuds - Black (US Version),4.0,435,49.7,headphone
B07FDMHKTK,"Amazon Basics Volume Limited Wired Over-Ear Headphones for Kids with Two Ports for Sharing, Pink",4.1,1127,20.71,headphone
B08H8MZWXB,"Bluetooth Headphones Over Ear, Foldable Wireless Headphones with Microphone, Hi-Fi Stereo Headset with Deep Bass, Light Weight, Suitable for Online Class Home Office, PC/Cell Phones (Black)",4.1,10,23.99,headphone
B08313GCW3,"Bluetooth Headphones, Wireless Retractable Earbuds Neckband Headset Sports Noise Cancelling Stereo Earphones with Mic by CaYoumi (12 Hrs Playtime, Call Vibrate Alert, Rose)",3.3,237,12.99,headphone
B07MXN1NLM,"Edifier G4 Gaming Headset for PC, PS4, 7.1 Surround Sound Gaming Headphones with Noise Canceling Microphone, Wired USB On-Ear Headphone with Vibration Driver & LED Light for Mac, Laptop,Red",4.2,60,69.99,headphone
B07WF71QLR,Bluetooth Headphones Sports 5.0 LINPA WORLD Wireless Earbuds Waterproof IPX7 Bluetooth Earphones HiFi Stereo Deep Bass with Microphone 12 Hours Playtime for Workout Running Headset- Black,4.1,54,15.99,headphone
B07C6PZFPF,Conwork Headset Splitter Separate Headphone and Microphone Plugs 3.5mm Stereo Audio Male to 2 Female Mic Y Splitter Cable Adapter - 12-inch,3.9,5,5.99,headphone
B087PX39JS,SOONHUA Head-Mounted Stereo Earphone with Microphone Wireless Bluetooth 5.0 Connected On-Ear Headphones for Night Luminous Foldable Noise Reduction Gaming Headset,4.8,11,25.99,headphone
B088WZVGSN,Edelin TWS Headphones - Bluetooth Earbuds with Mic Stereo - Waterproof IPx7 True Wireless Headset for Sport Running Gym - Earphones Compatible iPhone 11 X Samsung Galaxy S20 Android iOS,4.2,76,37.99,headphone
B07253GX7X,"Hosa HXMM-010 REAN 3.5 mm TRS to 3.5 mm TRS Headphone Extension Cable, 10 Feet",4.3,9,14.95,headphone
B088CVNHVB,"Earphones, Aioneus Earbud Headphones Noise Cancelling Wired Earbuds Pure Sound Headphones Earhuds Bass Headphones for Android, iPhone, iPad, Samsung, MP3 Player, Laptop, Computer, Tablet Support 3.5mm",4.2,265,4.99,headphone
B08KY4L8ZY,"(Apple MFi Certified) Lightning to 3.5mm Headphone Jack Adapter,2 in 1 Lightning to 3.5mm Earphone Audio & Charger Splitter Adapter Compatible for iPhone 11/11 Pro/X/XR/XS/8 7 6 Plus,Support iOS 13",3.5,15,8.99,headphone
B01M7Z9TMN,"V-MODA Forza Metallo In-Ear Headphones with 3-Button Remote & Microphone - Samsung and Android Devices, Rose Gold",3.7,17,24.99,headphone
B07GXDDDKH,"Bestdealing Red Ear Pads Replacement Earpads for Beats Studio 2 Wired/Wireless Headphones and 3 Wireless Headphones, Beats Studio 2/3 Ear Cushion (Not fit Solo2)",4.2,81,9.88,headphone
B08FJ5K9NJ,USSJ Headphone Stand for Desk，Headphone Hanger，Monitor Mount Headset Holder Mount for Headphone，Compatible for All Headphones. (Black+White),4.4,9,7.99,headphone
B08BPJPS2C,"Gulikit Bluetooth Adapter for Nintendo Switch&Switch Lite, Support in-Game Voice Chat, Dual Stream Bluetooth Wireless Audio Transceiver with aptX LL, Connect Your AirPods Bluetooth Headphone Speakers",4.7,46,32.99,headphone
B00HZE2WTQ,V-MODA Crossfade Over-Ear Headphone Metal Shield Kit (Ocean Blue),4.3,86,36.53,headphone
B019RDSGIS,"GranVela A8 Dual Driver in-Ear Monitor Earphones,Wired Stereo Noise-isolating Sport Earbuds with Mic,Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit for Running, Workout, Gym (Clear)",4.2,191,23.99,headphone
B071V7NV4H,"SOMIC MM185 Foldable Over Ear Music DJ Headphones, Headsets Noise Cancelling Bass Hi-Fi Light-Weight Stereo Isolation Earphone for Studio Monitoring and Mixing",4.2,43,39.99,headphone
B08FDJ1RGK,Wireless Earbuds Bluetooth 5.0 Earbuds Wireless Headphones with Charging Case Built in Mic Noise Cancelling 3D Stereo IPX5 Headsets in Ear Ear Buds for iPhone/Android/Apple Airpods,5.0,2,25.99,headphone
B075WVDVZY,XCSOURCE Hard EVA Headphone Case Pouch Travel Bag (Black) for Marshall Major I Major II BT MID Monitor On-Ear Headphone Headset TH716,4.6,961,9.99,headphone
B07NGKMZ5X,eKids Disney Aladdin Over The Ear Wired Headphones with Built in Microphone Quality Sound from The Makers of iHome,4.5,20,22.69,headphone
B01N45DQM0,Pioneer High res Sealed Dynamic Stereo Headphone SE-MS5T-S(Silver),4.4,792,133.88,headphone
B0893RHPHN,"Bluetooth Headphones, Wireless IPX6 Waterproof Sport Earphones, Stereo Sweatproof Earbuds with Mic, Noise Cancelling Headset for Workout, Running, Gym, 8 Hours Play Time",3.6,6,16.99,headphone
B07H8S4N36,"Master & Dynamic MW07TS MW07 True Wireless Earphones - Bluetooth Enabled Noise Isolating Earbuds - Lightweight Quality Earbuds for Music, Tortoiseshell",3.8,658,199.95,headphone
B07Y9XRGCJ,"Anker Soundcore Liberty Neo True Wireless Earbuds, Pumping Bass, IPX7 Waterproof, Secure Fit, Bluetooth 5 Headphones, Stereo Calls, Noise Isolation, One Step Pairing, Sports(Renewed)",4.4,888,25.99,headphone
B01DMSHK4A,"Monoprice 2-in-1 Bluetooth Wireless Headphones with External Speakers, Superior Hi-Fidelity Sound, Up to 32 Hours Black",3.7,38,32.99,headphone
B075474SPW,"WGear Headphone Case for Sony MDRZX110NC Noise Cancelling Headphones, MDRZX110, ZX300, ZX310, ZX400, XB200, ZX102DPV; Sennheiser HD219, HD229, HD239, HD218, Accessories Pocket(Gray)",4.8,19,13.68,headphone
B07TJ1RPM6,"EARSUN Replacement Bose QC35 Quiet Comfort Headphone Ear Pads Cushion Muffs Compatible with Bose quietcomfort 35 ii, 35, Black",4.6,125,18.78,headphone
B08CSC55BP,Replacement USB Charger Charging Cable Cord for Compatible with Beats by Dr Dre Studio Solo 3 2 and Powerbeats 3 2 Wireless Headphones (3.3ft Black),4.8,17,8.89,headphone
B08MDVWLXJ,"Bluetooth Headphones, Wireless Sports Earbuds,HiFi Bass Stereo, IPX5 Waterproof,Anti-Sweat in-Ear Headphones,Noise Cancelling,with Microphone,for Sports Earbuds iPhone Android",3.7,4,20.99,headphone
B07D5MVV1G,"Cellet Retractable Stereo in-Ear Headphone, Ear-Bud Compatible to Motorola Moto z3 Moto G6 e5 Play z2 Force Edition e4 Plus e5 Plus e4 z3 Play g6 Play e Play 5th Gen e Plus g Play 6th Gen g7 Power",3.6,67,8.97,headphone
B08CGT2CX7,"Wireless Earbuds, 5.0 Touch Control Bluetooth Headphones with Charging Case,HD Stereo True Wireless Sport in-Earphones Builtin Mic/ 5 Hours Playtime Black",4.3,2568,18.99,headphone
B08K2MXWNH,"Lighting Headphones/Earphones/Earbuds, Built-in Microphone and Volume Control,Suitable for Apple iPhone 11 Pro Max/X/XS/XS MAX/XR/8/8P/7/7P/iPad Pro/iPad Air/iPad Mini/iPod",3.7,81,11.99,headphone
B0834266VF,"G633 G933 Cable Cord,Replacement Audio Cable Compatible with Logitech G633 G933 Gaming Headphones,for Xbox One Play Station PS4 Nintendo Switch Smartphone",5.0,7,16.0,headphone
B01LRQAIMA,"2 Pack Headset Audio Jack Extender, 3.5mm Gold Plated Headphone Audio Jack Extension Adapter for Battery Charger Case, Power Case, Juice Pack for Smartphones, Tablets, Credit Card Readers (3in)",4.5,379,4.98,headphone
B08DD79JK1,"Monster Wireless Earbuds, Bluetooth Earbuds with Wireless Charging Case, TWS Stereo in-Ear Headphones, Hands-Free Headphones with Noise-canceling Microphones, Clear Calls, Suitable for Sports",4.7,1018,79.99,headphone
B01AU0F0SQ,Studio 2 Memory Foam Ear Pads - Protein Leather Replacement Parts Ear Cushion Cover Earpads Ear Cups for Beats Studio 2.0 Wired/Studio 2.0 Wireless B0500 / B0501 Headphone - Red,4.3,1325,9.99,headphone
B0033DJ3BS,edelectronic electronics 60mm A 3 Pairs 60 mm Headphone Earphone Earbud Ear Pad Foam Cover,4.3,304,2.99,headphone
B088FN71BG,ELCTHUNDER Stereo Gaming Headset for Xbox One PC PS4 and Mobile Devices Headphone with RGB Lights Noise Cancelling Mic & Soft Memory Earmuff,3.9,44,22.99,headphone
B07X9SYVC8,"Wireless Earbuds, U-ROK Bluetooth 5.0 Earphones with 3000mAh Charing Case LED Digital Display Touch Control 90H Playtime in-Ear Headphones IPX7 Waterproof Headset Built-in Microphone for Sports, Gym",4.2,445,36.99,headphone
B01J7K0VHU,Edifier W570BT Bluetooth On-Ear Headphones - Lightweight Wireless Headset (White),4.4,59,24.99,headphone
B0823Q2WKX,Replacement Ear Pads Foam Cushion Pillow for Logitech H390 H609 USB Headset H600 Headphone Ear Pads Cushions Earpad Repair Parts,4.2,77,8.9,headphone
B08KXNFXMN,"Earbuds,Earphones,3.5mm Wired Headphones,Earbuds with Microphone& Noise Isolating Earphones Volume Control Compatible with Phone/Samsung/Android/MP3/MP4[2 Pack]",3.5,102,11.99,headphone
B07H72WMLN,"Jaybird Tarah Bluetooth Wireless Sport Headphones for Gym Training, Workouts, Fitness and Running Performance: Sweatproof and Waterproof – Black Metallic/Flash",4.1,548,42.95,headphone
B08GKQP3Z2,"CALIDAKA Kids Headphones with Microphone Over-Ear/On-Ear, HD Sound Sharing Function Headphones for Children Boys Girls, Volume Limited Safe 85dB Computer Teens Foldable Durable Headset",5.0,1,17.99,headphone
B08KFLB86R,"Bluetooth Neckband Headphones, Bluedio HN+ Wireless Bluetooth Headphones with 13mm Drivers, 8H Playtime Noise Isolation Mic, Bluetooth Headset Earphones for Work from Home, Online Teaching&Conference",3.8,56,14.99,headphone
B07X1MQTMP,Wireless Earbuds Bluetooth Headphones Wireless Earphones IPX6 Waterproof 30H Playtime Bluetooth 5.0 Stereo Hi-Fi Sound with 550mAH Charging Case (Black),4.1,95,39.99,headphone
B08P1YF9YT,"CALOCAA USB C to 3.5mm Jack Adapter, Typc C to 3.5mm Aux Headphone Adapter Hi-Res DAC Chip Compatible with Pad Pro 2020, Galaxy S20 Note 20, Pixel 4 XL, OnePlus 8T, Mate 40 Pro",2.2,3,7.99,headphone
B08HC912NR,Bone Conduction Headphones Bluetooth 5.0 Open-Ear Wireless Titanium Lightweight Sweat Resistant Sports Headsets HiFi Stereo Earbuds Earphones with Mic for Running Driving Cycling (Black),5.0,3,21.99,headphone
B00PBZD5YM,"Altec Lansing MZX701- BLK Rumble Bass Boosted Over Ear Bluetooth Headphones with Omnidirectional Vibration, 10 Hour Battery Life and Voice Assistant Integration, Dynamic Bass, Black",4.1,146,52.76,headphone
B088WJ8CQY,"TWS Bluetooth 5.0 Earbuds Wireless Headphones, Cute Bat Devil Earphones for Kids Adult Gift 36H Playtime 3D Stereo Deep Bass Earbuds with Built-in Mic Portable Charging Case for Android",4.8,7,45.0,headphone
B08LPF6BWC,"Sinseng RJ9 Headset with Noise canselling Microphone Compatible with Cisco Phone, Telephone Headphones Compatible with Cisco 7841 7931G 7940 7941G 7942G 7945G 7960 7961G 7962G 7965G 7970 8841 8865",5.0,1,42.99,headphone
B08KDKZPTM,Headphones Adapter for iPhone 11 to 3.5 mm Jack Car Charger Adapter 2 in 1 Charging and Listening to Music Support for iPhone 7 / 7Plus / 8 / 8Plus / 11 / XS Accessory Connector Compatible iOS System,2.9,2,9.99,headphone
B07RFCV4HF,"ELIK USB C to Headphone Jack Adapter, USB-C Type C to 3.5mm Female Audio Aluminum with DAC Compatible for Google Pixel 3/4, Moto Z3/Z2, Samsung Galaxy Note 10 / Plus (Black)",4.1,70,9.99,headphone
B07MZV2TX5,Tegg 2pcs 6.35mm Headphone Socket 2Pin Panel Mount Thread Lock Audio Stereo Female Jack Connector 1/4 inch,4.2,28,6.99,headphone
B07XKWCW66,"CCA C12 in Ear Monitor, 5BA+1DD Each Side HIFIHEAR in-Ear Earphone Noise Isolating IEM Earphone/Earbud/Headphone with Zinc Alloy Faceplate Resin Cavity,0.75mm 2Pin Detachable Cable(with Mic, Blue) …",4.6,316,49.99,headphone
B0837VMR7K,"TELESIN Alexa Bluetooth Headphones, in-Ear Magnetic Wireless Earbuds with Mic, IPX5 Sweatproof Neckband Earphones for Sports, Bluetooth 4.2, Noise Canceling, 6 Hours Playtime (Pure Black)",4.0,42,19.99,headphone
B08P4NKTDG,"HONGYU Bluetooth Headphones 32GB MP3 Player, Sports Sweatproof MP3 Headphones IP67 Wearable Headset Sweatproof HiFi Stereo MP3 Player for Running Gym Jogging Hinking",4.8,9,30.98,headphone
B07FF547D3,Headphone Replacement EarPad for Sony PS4 Playstation Platinum Wireless Playstation 4 CECHYA-0090 Headphones Ear Cushions Earmuff Pillow,4.3,33,14.9,headphone
B07JZFY4S2,"Linkidea Headband Protector, Compatible with Sony MDR V6, V600, V900, Z600, 7506 Headphones Replacement Headband Cover/Replacement Headband Cushion Pad Repair Parts/Easy DIY Installation (Black)",4.3,48,9.71,headphone
B07RT2JWHG,Beats Apple by Dr. Dre UrBeats3 3.5mm Plug Earphones,4.4,97,29.99,headphone
B07DL3SRH5,"Aux Extension Cable,EMK 3.5mm Audio Extension Cable Male to Female[24K Gold-Plated,Hi-Fi Sound] Nylon-Braided Stereo Audio Extension Cord for Smartphone,Tablets,MP3 Players (10ft/3m)",4.5,120,15.99,headphone
B073SQ21CT,"DISINO 1/4 Splitter, 1/4"" TRS Stereo Male to Dual 1/4"" TRS Stereo Female Y Splitter Cable Quarter Inch Splitter Cord - 8 Inch / 20cm",4.5,485,9.99,headphone
B08MJM59PX,"Wireless Earbuds, Bluetooth 5.0 Headphones Hi-Fi Stereo Bluetooth Earbuds Half in-Ear True Wireless Earbuds with Buit-in Mic Headset with,for Work/Travel/Gym,Compatible iphone airpods/Samsung",4.0,230,16.99,headphone
B08FX587S8,"Mi True Wireless Earphones, Xiaomi Air2 SE Touch Control Bluetooth in-Ear Headphone, Earbuds with Charging Case for Android/iPhone/Samsung(White)",4.1,42,49.0,headphone
B08FDDNB7S,Edifier Bluetooth Headphones Wireless X3 True Wireless EarbudsTouch Control and CVC8.0 Noise CacelingTWS Stereo Earphones in Ear with Deep Bass for Sport White,4.3,20,33.99,headphone
B08H88QBK9,"[Apple MFi Certified] iPhone Headphone Adapter,3-Pack Lightning to 3.5 mm Headphones/ Earbuds/Earphones Jack Adapter Cord Dongle Aux Cable Converter Accessories Compatible with iPhone 11/Xs/XR/X/8/7",3.9,281,12.99,headphone
B07DZZD3LL,"Gaming Headset for PS4 Xbox One PC, Beexcellent Deep Bass PS4 Headset with Noise Immunity Mic, LED Light, Friction-Reduction Cable, High Comfort Earmuff-Camo",4.5,9291,23.99,headphone
B07TZW46GY,"Kids Headphones,Gorsun Wireless Bluetooth Headphones for Kids with Microphone Over Ear Foldable Earphone Children Stereo Headset for Boys Girls Cellphone TV PC Tablets (Pink)",4.1,151,17.99,headphone
B08L3FB6TY,Telephone Headset w/ RJ9 Quick Disconnect Cable for Cisco Plantronics Avaya Siemens Nortel Panasonic IP Phone Deskphone Landline Phone for Call Center Office with 3.5mm Audio Jack for Cell Phone & PC,3.7,6,35.99,headphone
B07T9LCTZB,"Bluetooth Headphones Over Ear, Deep Bass Hi-Fi Stereo Wireless Headset, Foldable, Comfortable Protein Earpads, w/Built-in Mic for Travel Work/Wired Mode PC/Cell Phones/TV - Black",3.8,14,24.99,headphone
